0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
약사님 그런데 퀸은 크랜베리 들어간걸로 아는데 매일 먹으면 신장에 안 좋을수도 있다고 하셔서 먹으면서도 좀 의아했는데 이정도는 유산균과 같이 매일 먹어도 신장에 큰 영향 없을까요?,공구공구%~~!!!그린스토어 우먼 유산균도 크랜베리가 들어있어서 장기복용중인데 엘레나는 워낙 유명한거라 기대되네요!!(만성방광염 ㅜㅜ),근데 엘레나 퀸이 다른 제품과의 장점을 듣고싶어요. 굳이 여성 유산균을 따로 먹을 필요가 있나 하는 생각이 있어서요.,엘레나랑 퀸이랑 뭐가다른건가요,밴드는안해요 인스타해주세요~~,원래 먹던거에요!! 공구 공구 😍😍😍😍😍😍😍😍,유산균인가요? ;;,방광염때문에 이약저약먹었는데 우연이유산균 엘레나로바꿨다가 그 밑빠질꺼같은고통과 잔뇨감 5일만에 빠이빠이했네요 엘레나 꼭드세요!!!!!!!!!,인스타 해주세요오오오오오👏👏👏,공구 원츄합니다 저희 어머니 안그래도 약사님 팬이신데 공구로 얼른 선물드리고 싶네요😍,1번이요!!!,공구 제발,인스타공구 이용해서 엘레나 꾸준히 복용중인데요~엘레나 퀸은 차이점이 뭔가요?,공구하면 좋겠어요!👏👏👏😍😍😍,인스타 공구요 👏  제가 먹는 겁니다 다 떨어져가요😍
아침에 약먹고 물마시면 배불러요 ㅋㅋ 근데 오늘보니 제가 안먹는게 또 나타났네요 뭐가 이리 많은지,그러니 꼭 필요한 영양제와 브랜드까지 좀 알려주세요. 뭐가 좋다는 브랜드는 너무 많은데 다들 자신들의 약이 함유량이 높다고 하고,언제부턴가 생리시작일과 이틀까지는 너무너무 축쳐지고 피곤함을 느끼게 되더라구요. 현재 먹고있는 영양제는 비타민d 루테이(지아잔틴포함) 유산균 오메가3입니다 추천주신 저 3가지를 더 포함해서 먹어도 될까요;;;;;;;;너무 많은거같기도해서요,마그네슘도 종류가 너무 많던데 혹시 그중 어떤것이 좋을까요??,"30대 중반 여성입니다.. 생리전증후군이 너무 심해여.. 감정기복도 그렇고.. 산부인과 가볼까 고민중이기도 하구여... 지금 프로폴리스,오메가3 두가지만 먹고 있는데 엽산까지 먹어도 간에 무리가 없겠죠?",생리전증후군과 생리통이 심한 40대입니다. 영상보고 이노시톨 활성엽산 철분 마그네슘 구입했는데요. 다 먹어도 되는건가요? 혹시 생리주기에만 먹는 영양제가 있는지 궁금합니다,안녕하세요 제가 생리전에 편두통이 심한데 이럴때 꾸준히 먹으면 좋은 영양제나 약 있을까요??? ㅠㅠㅠㅠ 정말 너무 괴로워요,마그네슘  단독으로  된거 말구..칼슘+ 마그네슘 + 비타민D가 한알로  되어있는 건  효과가 작을까요??,마그네슘이 왜 스트레스에 좋은지 궁금합니다~!,약사님!!!!생리전증후군에좋은영양제 제발요 그일주일땜에 3주가괴로워요,"고약사님~30대초반여성인데 다낭성난소끼가 있구 생리전증후군이 심해요ㅠㅠ 그리고 스트레스 조절이 안되서 살이 안빠져요,, 갑상선문제같기도 하고 인슐린저항성도 있는것같은데 운동병행하면서 도움받을 수 있는 영양제 부탁드려요 이노시톨이랑 마그네슘 먹음될까요?ㅠㅠ",그러나 이렇게 먹어야 할 약이 많은지요?? 😂😂 배터지겠습니다.,생리불순인 친구에게 약사님 유튜브 보고 미오폴레이트 + 인돌 3 카비놀 + 킬레이트 마그네슘 + 비맥스제트 + 라이프 익스텐션 크랜베리 + 유산균 + 오메가3 이렇게 추천해줫는데 다같이 먹어도 되나요? 약이 너무 많아서 조금 걱정되네요! 복용방법이나 혼용 되지 말아야할 약들좀 알려주시면 감사하겠습니다^^,"여성유산균, 활성형 엽산 제품도 추천해주세요~~~~",@s2ulji  먹어야 할 영양제가 너무 많아요 .. 😮
커피가 정자의질을 떨어뜨린다는데 맞나요?,물은 어떤가요? 따끈한 물 좋아해서 수시로 마시는데..,종이컵의 위험성에 대해서는 언급을 안하시네요ㅠ,커피뿐아니라 모든 뜨거운 음식은 식도에 자극을 준다는 소릴 듣긴 했지만 스벅의 오늘의커피를 딱. 찍어 말씀 하시니 뜨끔.(제가 가끔 마시거든요;;;) 머든 조금 식혀서 먹어야겠네요,역시 얼죽아는 틀리지 않았네요ㅠㅠ 늘 유익한 정보 감사합니다,약사님~~여성 유산균은 언제 하나용???😂,차라리 아아가 나을수도ᆢ차가운것도 안좋다길래요ㅎㅎ😍😍😍좋은정보 감사드립니다 ❤️,아이스 아메리카노는 몸에 괜찮나요 공복 아닐때 마시면,뜨거운 차도 마찬가지 인가요??,그렇군요~ 알겠습니다~~🩷🩷,뜨거운 국밥 먹을때도 식혀먹어야하나요…?,@91_youngjun 믹스커피 식혀서 먹어야 된답니다 🙄,@hs01.02 와 오빠가 먹는게 올바른거엿네 ㅋㅋㅋ대박!🔥,@moongtaeng2 뜨거운게 제맛인데....ㅜㅜ 식혀야겠어..,@ssong0926 야 충격 커피가 문제가아니라 뜨거운 음식이 문제임 식도암 유발 ㄷㄷㄷㄷ 나 이제 식혀무야겟다
제가 알약 못 삼켜서 다 자르거나 가루만 빼서 먹습니다ㅠ 영양제는 상관없다니 다행입니다👏👏👏😍😍😍,💊 알약 두개가 겹쳐서 목구멍에 걸려서 죽을뻔했었지요… 🤪 그 뒤론 한 알씩 천천히 먹고 잘 못 삼키는 분들은 빨대 사용하세요~ 🥤,약사님~지난번에 밴드에 질문남겼는데 답변이없으셔서요ㅠ 오메가제품중에 캡슐 제질이 돈피인게있고 식물성캡슐이 있는데 돈피는 안좋다는 얘기가 있는데 꼭 그렇지는 않나요?,"고약사님! 항상 유익한 정보 감사합니다. 약사님 추천대로 오메가3, 비타민, 칼슘마그네슘 먹고있는데요, 복용법이 점심 후 각 1알씩, 저녁 후 비타민 1알, 칼슘마그네슘 1알 이더라구요. 이렇게 굳이 두번 나눠먹는 이유가 있나요? 알약이 많아서? 한번에 먹기엔 몸에 부담되는 양이라서? 하루치 양을 한번에 먹고 싶어서 여쭙습니다^^",슈퍼이뮨도 잘먹어도되용..? 넘커여ㅜㅜ,혹시 담백한하루 말고 오메가3추천해주실만한거 없나용? ㅠ 비타민D가 중복되는 약이 많아서요 ㅠ,고개 숙이고 삼키면 큰 약도 잘 삼켜져요. 약사님! 실험해보세요!!,ㅋㅋㅋㅋ앜ㅋㅋ 제가 하는 3종세트 모두 하시네용🤣 저는 뭔가 그 껍질종류가 소화가 잘 안되는 느낌이에요 목구멍에 붙어있는 느낌이거나😂😂항상 잘보구있습니다 감사합니다!!👍,오메가 3 를 껍질까지 같이 먹은 신랑이 있는데…….일 년 지낫는데 괜찮을까요 😂,안녕하세요영양제를 챙겨먹고싶은데 위랑 장이 약해선지 먹으면 설사를 합니다어떤게 좋을까요?,컴백하신거임요 역시나 항상 필요한 정보 감사드려용😍,궁금한게 있어 이렇게 댓글 씁니다. 청소년 당뇨있는  고등학생 아들 있는 엄마입니다. 특목고 학교가 1시간이상 전철을타고  학교가서도  많은 활동 하고 집에 오면 지쳐 자다버리는데요. 아침에 하X뮨  프로틴 팩 하나 먹고 나가요. 어떤 영양제가 좋을지.. 고르지 못 하겠었요 추천해줄실수 있는 영양제,약사님 컴백하셨네요.  늘 보기만 하다 첫질문드립니다. 지금 40대여 고혈압과 고지혈증약 먹고있는데 영양제는 코큐텐만 먹고 있어요. 더 챙겨먹어야 할 영양제 있을까요?,오메가3 크기는 정말 ㄷ ㄷ매번 알약 못 넘기고 목구멍에 걸리기일쑤였는데 목을 뒤로 젖히지말고 약간 숙여서 물을 삼키면 잘 넘어간데서 그렇게 해보니 잘 넘어가더라구요 ㅎㅎ,알약커팅기로 커팅후에 목으로 넘겼는데 커팅된면으로 식도 커팅됨….
"중2여 초5남 아이들 키가 많이 작습니다. 부모는 중간키는 되는데요. 둘 다 라이프익스텐션 추어블비타민만 생각날때마다 먹는데 혹시 어릴때 좀 먹었던 차일드라이프 액상칼슘마그네슘 지금이라도 먹으면 도움이 될까요? 아니면 아연이 괜찮을지. 두 아이 다 매끼 집밥으로 잘 먹는데 손톱에 세로굴곡이나 송곳으로 찌른것같은 패임도 보입니다. 영양소, 미네랄 결핍인지 건선인지 소아과에서도 크게 말씀이 없으셔서 여기 글 남깁니다.",약사님 ^^아이들 키 크는 영양제 있을까요? 타우린 먹으면 큰다는데 사실일까요?,선생님~~~ 관절 영양제 추천 부탁드려용~~ 관절마다 소리 안나는데가 없어용 ㅠㅠ,"손가락 습진, 한포진 피부 질환에 좋은 영양제 있을까요 ㅠㅠㅠ 고통에서 벗어나고 싶어요","급질문)약사님, 89세이신데요. 여자분이고요.. 뇌영양제로 추천해주실 수 있으실까요? 요즘들어 건망증(?)이 좀 있으신다고 하던데요.",선생님 잘 다녀 오셨어요?^^ 시차 적응하시기 힘드시겠어요ㅠ,"딸아이가 키는 작은편이고 통통해서 성조숙증 걱정중입니다ㅜ인스타에 키크는 영양제, 아이들다이어트 영양제같은 광고가 많이 뜨던데 효과가 있을까요?? 아이한테 추천해주실만한 영양제가 있을까요?!",라방 영양제 먹으며 시작하시는건 컨셉인가욘? 😂 미국 잘 다녀오셔서 건강하신 얼굴 보니 좋네요 ^^,생리통으로 두통이 심한데 약좀 추천해주실슈있나요 ㅠㅠ..,선생님~ 영양제를 살펴보다가 선생님피드를 보게 되었어요~ 밴드가입신청한지 일주일이 됐는데... 더 기다려야 되는지요~ ㅠㅠ 또한 콜레스테롤 수치가 높아서 지금 약은 먹을 단계가 아니라고 하는데... 수치가 240이상이예요~ 추천 영양제가 있을까요??,"한국 오심을 환영합니다~💐미쿡 물 드시고 얼굴 좋아지셨어요~ 질문요,, 장거리 비행기 안에서 다리 부울 때, 꼭 준비해야 할 영양제 좀 알려주십시요~",코큐텐이랑 오메가3 같이 먹어도 되나요,좀.. 쉬셔야할..😢,약사님. 칼슘제 mbp랑 green lipped mussel 17500비타민D  같이섭취해도 될까요?,약사님 다크써클 ㅜ ㅜ 좀 쉬소서 ~~
인앤아웃은 냉동고에 넣지 않은 패티를 당일 새벽에 매장마다 배달하는거라 본사에서 배달해 온 냉동 패티를 쓰는 다른 햄버거들과 맛과 신선도에서 차이가 날 수 밖에 없지요 😍 그런데도 가격은 더 착하니 인기고요👍😄,"여기가 몇년전부터 그냥 식품박람회로 변해서요ㅜㅜ 5월 스위스 가십시오. 약사님ㅡㅎ 약사님이 아실만한 내용이 많지만,  원료자료등은 거기다 더 낫습니다~저도 몇년전 얘기긴 합니다만😂",일정이 빡빡하신거 같은뎅 건강 잘 챙기시고 돌아오세요,ㅎㅎ 많이 졸려 보이세요  기대만큼의 박람회가 아니라니 쪼금아쉽겠어요,항살 술을 제일 먼저 끊시라더니 스토리보면 알콜이 안빠지십니다~?ㅋㅋ 그래도 화이팅 👏,으앗 NPEW소식 너무 궁금했는데요! 별거없다니.. 🥲,오! 약사님도 오늘 오셨었군요...오신줄 알았으면 팬미팅이라도 요청했을텐데 아쉽습니다ㅠ,고약사님 시차로 피곤하실텐데 강행군 ~ 응원해요 🙌🙌,약사님이 최신 정보를 이미!!!! ❤️❤️❤️ 늘 감사요 근데 졸린눈 사진은 #굳이 ㅋㅋㅋㅋㅋㅋ 남은 여정도 즐겁게 🔥🔥🔥,울 딸도 미국 출장간거이.. 박람회라더니.. 혹 같은 장소에..😂,ㅋㅋㅋ 인앤아웃 무지 그리운 1인 저요 ! 🙋🏻‍♀️ 한국 들어오니 별게 다 그리워요.,아이구.. 정말 졸린 눈이시네요. 유익한 시간 보내고 오세욘^^,미쿡에서 열심히 또 일하는 모습도 홧팅입니당,약사님 눈 뜨시와요 ..,👏👏👏 고생하셨습니다.  한국은 인터넷 정보가 빨라서 왠만하건 소비자분들도 많이 알고계시는것 같습니다.  고약사님및 다른여러 약사님 방송도움 아닐까도 생각됩니다
미쿡 콜라는 어떤가요??ㅎㅎㅎ,🇺🇸 미쿡에가셨군요 미쿡 몇박몇일 일정이신가요?,라운지에서도 몰래뵈고 뱅기내릴때도 딸이랑 뒤따라 졸졸 😍넘나훤칠하니 실물잘생기셨ㅎㅎㅎㅎ아는척 불편하실까봐 저만 혼자 연예인보듯 뵈었습니다^^;;즐거운 여행되셔용,미쿡 사람같당~ 키 크셔서~며칠 전에 아이허브에 철분제하고  K2 주문했는데~ 지금 쯤 내 약이랑 같이 뱅기 타신건 아니신지~ ㅋ,우왕~미국과 잘 어울리시네요~ 햇살이 좋아서일까요...발걸음이 더 가볍게 활기차게  보여져요!! 조심히 건강히 여행 마무리 잘 하시고 오세요🙏🏻,미쿡 엘에이에 사는 구독자인데여 요즘 한인타운이랑 다운타운 조금 위험 하니까 조심히 다니세요~,글루타치온 캡슐형이랑 필름형 가격 차이가 마니 나는뎁 흡수율 차이라고 하던데  캡슐형이 함량은 더 높더라구요;;; 글루타치온에 대해 꼭 평 해주세용👏,미쿡 콧바람 많이쐬고 오세용😍,이야 🔥🔥 멋지십니다 ㅎㅎㅎ고약사님 폼 미쳤다..22,가운을 벗으시니 뉴요커로 변신하시는군요👏😃👍,앗 아이허브 구매하려했는데 기다렸다 구매해야 할까봐용! 잘 다녀오세요👏👏👏,고약사님 폼 미쳤다.. 👏👏,코비ㅜㅜ,와와~~~👏👏아이허브 본사입성 ^^ 싹 털어오시길~~기도,
,,,,,,,,,,,,,,
약사님 생신축하드려요!!!!!😍😍🙌🙌,고약사님 탄신일 축하드려요👏👏👏 항상 건강하시구요❤️,생일 축하드립니다 🎉🎉🎉 즐거운 날 되세요~~🥰,닮았네요 생신 축하드립니다~~~!!😊😊👍🏻,생일 축하드립니다 🎉🍷🍰🎂🍬🍩팀원님들 최고다요 👍🏻👍🏻,약사님 생일축하드려요^^😍😍팀원님들 멋지세요❤️,약사님 생일 축하 드립니다 항상 좋은 정보 감사드립니다 올해는 약사님이 주시는 정보를 받는 분들도 약사님도 건강한 한해가 되었으면 좋겠습니다 🙌,약사님 생일너무축하드려요^^!!🎂🍰🧁,눈물 광광 흘리셨어야하는데😂,옹! 오늘 생일이셨구나 축하드려요👏,늘 도움을 주시는 고약사님!생일 축하드려요^^#~👏,와 진짜 행복하시겠어요😍 행복한 생일저녁 되세요 :),생일축하합니당^^♡♡♡♡,우와 생일 축하합니당❤️❤️❤️,생일축하드려요!!!! 🎂 🎂 🎂 저와 생일이 같으시네용🔥🔥🔥
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
첫번째 사진이 옆집 아저씨?  같은 느낌이라 정감있네용😂😂😂,10년전 신행으로 갔다온곳에 계시네요 저는 9월에가서 습도로 고생했는데 어떤가요,신행이후 10년넘게 아직 해외여행 못간사람 여깄습니다. ^^ 저도 열심히 일하고 떠날꺼에여ㅋㅋ 좋은여행되세여^^,약사님 10년만이라니 그동안 약사님 참 열심히 사셨네요 ㅠㅠ 좋은 쉼 되는 여행 되시길 바랍니다 😊😊👍🏻,딸이 호치민에서 공부할때  같이 일주일있었을때가 가장 행복했네요(남편빼고 가서~~) 오토바이 피한다고 절때 뛰지말라고 하더군요.자연스럽게 건너가면 됩니다.  딸보고 늘 남자조심하라고 했더니 자기보다 키큰남자를 못봤다고ㅎㅎ(173의 딸) 즐거운 여행되세요,크 부럽습니다 약사님😍 좋은 에너지 받아갈게요🙌,10년만의 해외 여행이시네요! 재미있게 여행하세요^^ 맛난것 먹는 재미가 있죠~,저두가고시픈데ㅠㅜ비행기값후두둘.....,사진보니 딱 저곳 여행 다녀와서 물설사 2틀 연속하다 병원갔던 기억이😂 길 거리 음식과 생 야채 꼭 조심하세요😂,얼굴이 아주 좋아 보이십니다. 행복한 추억 많이 만들고 오세요! ^^,어머 여행 가셨군요~~좋은 시간 보내세요!!,예쁜 다리가 선생님 다리 말씀하시는줄 알았어요ㅋㅋㅋ,호이안 넘 좋죠 반쎄오 넘 먹고싶네요즐겁게 힐링하고 오세요,안방비치 미케비치 가셔서 물놀이 하셔요 ㅎㅎ,약사님 멋있습니다!
흡연자는 루테인 비타민A이 몸에 안좋다던데 맞는 건가요?,하 내가 먹는 오메가3  함량 너무 낮은데 ㅠㅠ  바꿔야겠네요  함량이 중요한지 몰랏네요,오메가3 섭취할때 꼭 한알씩 개별포장된거로 복용해야한다고 하는데 맞을까요?😂,약사님 ! 언제나 먼저 감사합니다 !!루테인만 섭취해왔는데 빌베리를 너무 늦게 알았네요 ㅎ 두 가지 동시에 같이 섭취해도 괜찮을런지요? 🙌🙌🙌,혈액순환이 잘 안돼서 수족냉증이 심해요 도움을 주는 영양제가 있을까요??,"약사님 안녕하세요! 저희 아이가 이제 8세 7세인데 눈이 선천적으로 많이 안좋아서 두돌 되기전부터 안경을 착용했어요 (초초고도근시,난시) 요즘 세노비x에서 키즈용으로 나오는 오렌지맛 나는 오메가3를 복용중인데 달기만 달고 효과가 얼마나 될지 ㅠ먹이면서도 의문입니다. 혹시 아이들은 어른용을 먹을순 없겠죠?","어머니가 녹내장 수술을 하셨는데, 수술 후에 챙겨 먹으면 좋은약 있을까요~? 🙏🏻",여기에 질문 올려도 될까요?  아기 비염인데...관리 어떻게 해줘야할지 모르겠어요 나잘스프레이만으로도 충분할까요? 나잘스프레이 추천해주세요!!!!,"선생님! 유툽부터 인스타까지 따라다니다가 밴드까지 가입하고왔습니다 :) 늘 감사히 도움받고있습니다! 혹시 한 가지 상담드려도 될까요? 30대 초 남자 아이인데 잦은 두통을 달고 삽니다ㅠㅠ평소 리듬은 아무래도 직장을 다니다보니 잠이 늘 모자라긴 하지만 특별한건 없는데 만성 두통처럼 두통이 잦아서 타이레놀을 자주 먹습니다ㅠㅠ(가족들은 아마도 스트레스성으로 추측하고 있습니다)건강검진 시에도 큰 이상은 없고 현재 특별히 먹는 영양제는 없습니다(귀차니즘 때문에ㅠㅠ)혹시 도움이 될만한 영양제가 있을까요? 아님, 한약을 지어먹어야하나 고민 중입니다ㅠㅠ",와:) 이렇게 인스타까지 잘하시다뇨 약사님👏👏👏,아이허브에서 비타민b제품 먹고 얼굴달아오르는 현상이 있어서 안먹었는데 국내 제품으로 먹어도 그런현상이 나타날수있는거죠 ㅜ,초등학생은 오메가3 와 베타카로틴중에 어떤게 나을까요?,오메가3 아티지 프로메가 600 2알 먹고 있는데요....얼타지 프로 메가 3알 먹어도 돠나요..?????이거 아나몀 추천 좀 부탁드려요.....전 알이 큰건 목 머거어요.....,안녕하세요 유니알에프 라는 (빌베리건조엑스) 약이 괜찮을까요? 그 약이랑 루테인 같이 먹어도 될까요?,오메가 3가 통풍 있는 사람도 먹어도 괜찮은가요??
골다공증에 우유가 좋다고알고있었는데 아닐까요? 친정어머니 골다공증에 우유가좋다고 매일 드시기 시작했는데요ㅜㅜ,저희 어머니 골다골증있으셔서 치료중인데 병원에선 칼슘많이 든 우유 하루 한팩은 꼭 드시라했다고..우유마시면 속도 안 좋으신대 의사말이라고..너무 잘 지키셔요😢 우유 드시지마라해도 어른들은 참 그 신념(?) 바꾸기 쉽지않네요...,칼슘제를먹으면 돌이생길수있다는데 칼슘제도 상세하게다뤄주심안되나용.. 집안내력인지 외할머니도 엄마도 저도 뼈가약해서 칼슘제 넘고민되는데 아니면다른걸 먹어야할까요 추천해주실수있나요 약사님🙌,약사님  아빠가 이가 안좋으신데 이지엔6프로 먹으면  통증같은게 좋아질까요??,무지방 우유도 안돼나요?? 엄마다 골다공증이라 우유 먹으라고 잔소리했는데😢,우유 없음 못살쥬~~ 근데 요즘은 한번씩 배가 아픈거 같아요 나이들어 그런가봐요🤭🤭 좋은정보 감사합니다👍👍,장이안좋긴한데 소화가잘되는우유 락토프리를마시면 설사는안하더라구요 가스는차지만 그정도는괜찮죠?,9살아들 알레르기 있는데 우유 너무 좋아해요ㅠ하루에 한잔은 꼭 마시는데 못 마시게 해야하나요?,락토프리 우유는 괜찮지 않나요?,약사님~ 아이가 8살인데 변비가 너무 심해서 화장실 갈때마다 살려달라고 울어요ㅠㅠ 추천해주실만한 제품 있을까요?ㅠㅠ,선생님 마그네슘 원액으로된걸 아이랑 먹는데요 ( 첨가물등 때문에) 뒷면에보니 노키즈 라고 되어잇던데 괜찮은걸까요? 7세 아이 용량에맞게 먹이고잇어요 나우푸드마그네슘이에요,슨생님 흰머리에는 어떤데 좋은가요…???????????,우유가 누구에게나 다 좋은게 아니였군용😢,우유가 누구에게나 다 좋은건 아니군요~,@93_k.jun ... 유방암 ? 빠이 우유 안먹을래..
"고약사님 안녕하세요! 아이들 영양제 진짜많자나요,, 믿고 먹이긴하는데 가격도 천차만별이고 애들꺼는 어른것보다 양도 적은데 비싼감이많아요.. 진짜 함량이랑 효능효고ㅏ(?) 가 있는지 모르겠어요,, 그냥 정말 믿고 먹이는거거든요, 유아,어린이들도 필요한 영양제 비교 부탁드려도될까요? 🤧🫡🫡🙏🏻",약사님 제가 영양제를 먹어보려고 하는데 현재 흡연중이라 비타민B계열을 조금만 먹으라고 해서 어떻게 먹어야 할지 감이 안잡히네요.  라이프익스텐션투포는 b군이 초과가 되네요...,고약사님 비염있는 5세아이 영양제 추천 좀 해주세요😢,술을 너무 좋아하는데요.ㅜㅜ간수치 떨어지는 약은 뭐가있을까요?,생리통이 두통으로 오는데 정말 매달 죽기일보직전까지 가네요. 약이없다는데.치료가안댄다는데 어케야하죠ㅡㅡ,고…. 생하셨겠어요…..^^;;;; ㅎㅎ 지금이라도 아신 것 축하 드립니다 ㅎㅎㅎ,앗!!! 모르셨다니 ㅠㅠ,쌤! 눈 위에 떨림도 루테인? 마그네슘 먹으면 될까요~?,악 ㅋㅋㅋㅋ 귀여운 약사님 😍 그동안 폰으로 타자 치느라 수고 많으셨어요 더 감동적이에요!!! 핸드폰으로 일일이 댓글을 ㅎㅎㅎ👍🏻👍🏻👍🏻,너무너뮈 신나보이는부분?ㅋㅋㅋㅋ👏👏 축하드려용,ㅋㅋㅋ 약사님 넘귀여우셔요^^이러시기도 하네요^^😍😍😍 보조개는 트레이드마크예요!,고생많으셨습니다 약사님😂😂,ㅋㅋㅋ편하게 댓글다실수있겠어요🙌🏻,으앜ㅋㅋㅋㅋ 귀여우십니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,약사님~ 스파톤 철분제랑 자로우 판토텐산 아침 공복에 같이 섭취해도 되나요? 중학생 스파톤철분제만 먹고있는데 판토텐산 추가하고싶어서요..
헐 ㅠㅠㅠㅠ 약사님 ㅠㅠㅠ 저 인생 처음으로 방광염 걸려서 지금 죽어가고 있어요 ㅠㅠㅠ 급하게 닥터나우로 처방받고 ㅠㅠㅠ안그래도 댓글로 영양제 여쭤봐야지 했는데 ㅠㅠ 진짜 이러면 너무 사랑합니다 ㅠㅠㅠㅜㅜㅜ 방광염 너무 아파요 ㅠㅠ 소변에 피나오는 것도 끔찍해요,"엘레뗑 여성유산균 보니까 특정 두가지 종류(루테리, 람노서스)가 많던데 그냥 가든오브라이프 꺼로 여성 버지나 유산균 또는 요로용 유산균 먹어도 되겠죠? 나머지는 아이허브에서 고를 수 있깄는데 유산균은 너무 사람마다 맞는 게 달라서 고민돼요🤔❤️",방광염 걸렸는데 저처럼 소변 볼때 안아픈 경우도 있나요? 현미경으로 검사하니 소변 지저분하고 염증에 약간 혈뇨 있어서 주사 맞고 왔어요 ㅠㅠㅠㅠ,약사님 ! 남자 40대초반인데여 (혈압 당뇨 고지혈증이 있어요 ) 긴박뇨가 있던데 어떤 영양제가 도움이 될까요. 지금 오마비 먹고 있어요,딱 제이야기인데 혹시 임산부도 섭취해도 되나요???? 😢😢,한방에 해결하게 나오믄 좋겠어요 ㅋㅋ 너무 많은걸 바라나요 ~,약사님 말씀하신정보 보면 다먹어야될거같은데요 이거 저거  다 먹어도 되나요,안녕하세요 선생님! 늘 잔뇨감이 있으면 어떤 약이 효과가 있을까요😢??,헉..내증상인였네ㅡㅜ,혈압약이랑 같이 먹어도 되나요?? 지금 크랜베리는 먹고잇는데 추천하시는 2개도 추가할까해서요!!!,약사님 엄마가 밤새 주무시다가 화장실을 다섯번이상가시는데 그 증상에도 효과가 있을까요?,샘! 왜 약들이 판매가 다....중단된거죠?😢,말씀을 못하세요?,주니약사님피드타고왔어요.좋은약사님알게되어좋아요.저는 이대앞오늘옷운영중인22년차이대언니구여~약상담도하면좋을듯해서 선팔드립니다.넘 멋지신약사님!!화이팅응원드려요👍,당뇨 고혈압 만성질환이 있으신 저희 엄마도 이 조합 괜찮을까요?
안그래도 식도염 심해져서 매스틱검 글리타민 같이먹고 닥터베스트염산 먹으니 저산염이라그런지 속이 넘 편해졌어요 선생님 근데 매스틱검이랑 글루타민 같이 한알씩 한꺼번에 복용해도 될까요?지금 그래묵고있어요ㅋ내시경하니 위벽이 염증에 주름도 없고 얇아졌다고 하네요,약사님! 남편이 각막을 다쳤는데.. 눈이 아니라 각막 회복에 좋은 영양제가 있을까요??,안녕하세요?저희 어머님이 역류성식도염으로 고생중이신데 저 네가지 약 한꺼번에 다 드셔야하는건가요?,"오늘도 재밌고 유익한 영상 감사드립니다 ^^😃 쌤 연기 영상 넘 잼있어여 ~^^ 😃 매스틱검은 안 먹어봐서 궁금했는데, 이참에 한번 자체 섭취 테스팅 해볼게요 ㅎㅎㅎ",어!  약사님 왜 약들이 다 품절이예요??? ydy마그듀오 떨어져서 사야하는데!!!😢😢😢😢😢,약사님 눈에 좋은 영양제가 뭘까요??,커피는 죽어도 못 끊을거같은데 ..ㅠㅠ 😢,자주 소화가 잘 안되는데 추천 하신 것 중에 어떤것을 먹어야 하나요?,유산소 운동 요즘 추워서 잘 안하게 되는데😂 얼른 다시 시작해야겠어요💪🏻,딱 나네ㅠㅠ,역류성식도염에 좋은 정보네요^^ 효소 공구해서 먹고 있어요~~~👏👏👏,제 아들 먹여야겠네요😂😂,약사님추천해주신 소화효소와 매스틱검을 복용중이예요.평소 식도염이 자주 재발하고 속도 자주쓰리거든요.매운거 커피 요런것들 먹으면 위가아주 난리가나요ㅋㅋ이거먹고나니 훨씬낫네요.dgl이랑글루타민도 더먹어야하나요?추가로 먹어야한다면 제품도 추천부탁드려요.,@chlwngns 훈이 기침이랑 속 안 좋은 거 역류성 식도염 때문인 거 아니야??,@jaylike_0105 커피끊자 칭구야 오래보고싶다....?
이렇게 선한 나눔 시도해주셔서 감사합니다! 지난번에 댓글신청했는데 늦었던거 같은데.. ㅠㅠ 2차 3차 모임때는 모임 가지고 싶네요 ^^,와 다음에 이런자리 있음 꼭 가고 싶네요😍,ㅠㅠ약사님 저만 왜 몰랐죠?ㅠㅠ😂😂 다음에능 꼭 가고싶어요😍😍,"약사님, 좋은 자리 마련해 주셔서 정말 감사합니다❤️ 어디에서도 가질 수 없었던 정말 귀한 시간이었어요~",만나뵙게되어 영광이었습니다❤️,와우 가치있고 선한 나눔 👏👏,인플루언서를 하기 위해 약사가 되면 dm 주시나요?😍,너무 행복한 자리였습니다😍 다음이 또 기대됩니다!!,월클 고약사님👏 보기좋습니다,안녕하세요 약사님! 늘 바쁘신데도 이렇게 다른 약사들의 진로 확대를 위해 힘써주셔서 멀리서나마 응원하고 있습니다. 새해인사도 제대로 못드렸는데 조만간 또 뵙고싶습니다~ 건강하시고 다음 강의때는 꼭 찾아가도록 하겠습니다!,잠시 후 뵈어요 초대 감사합니다 🔥❤️🙌,너무 가고 싶은데 ㅠㅠㅠㅠㅠㅠ 다음에 꼭 참석할께요 😊,안녕하세요 약사님^^항상 좋은 유튜브영상 잘 듣고 있습니다.혹시 기회가 되면 강의에 꼭 참석하고 싶습니다.,무료로 좋은자리 초대받는게 죄송스러울 정도로 많은거 얻고가는 자리였어요 오늘 준비해주신 약사님 대단히 감사합니다🙌💛,👏선한 영향력^^
