0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
컬러풀해서인지~이쁘네용😍😍😍삼척에 요런곳이~🩵🩵,오와앙 파란 배경이 너무 예뿌잖아요🤍💙 포토스팟 많은 곳 너므 좋잖아욥!,파랑파랑에 흰조합 😍 너무 좋아하는 조합인데 너무 이쁘네요 😍💙🤍,여기 카페 어디서 찍든 다 포토존이네요!!😍 속이 빵 뚫리는 뷰💙,파란문가운데서 찍은사진 넘넘 예뻐요😍😍😍,꺄앙 너무 예쁜곳이네요😍😍 울님 이날 룩도 넘 예쁘고 사진도 넘 예뻐용~☺️🧡🧡,사진찍기 너무좋은곳이다요😍  프레쉬~~,💙🤍너무 청량하고 예쁘네요ㅎㅎ 행복했을거같아요ㅜㅜ,삼척에 가보고 싶네요 소통하며 지내요😍,😢올해는 여기로 여름휴가 가고파용 ❤️,안녕하세요 소통하고 싶어서 선팔하구 가요◠‿◠,이쁨곳 가셨네요 솔비치 언제가봤는지 기억도안나네요  즐금되세요,꽃구경 너무 좋죠~~ 주말 행복하게 보내세용❤️❤️❤️,안녕하세요~ 선팔하고 가요~,예쁘세요~❤️
어머머 여기 가봐야겟어용🔥,여행가면 그 지역에 있는 카페는 무조건이죠!!! 바다보면서 먹으니 눈과 입이 다 힐링하겠어요🫶🏻,여행에서 카페는 빠질수가 없죠~~ㅋㅋㅋ바다 보면서 먹는 음료의 맛이란~~😍😍😍,안녕하세요! 저도 신혼이지만 거의 혼자 있는 일상이 많아요☺️ 두분 너무 보기 좋으셔서 팔로우 신청해용!,예쁘세용❤️❤️,여행가면 카페 투어는 필수죠ღ’ᴗ’ღ💛,❤️,이뻐요🥰❤️❤️ 좋아요 누르고가용~~🥰,,,,,,,
어디에 서있든 액자네요😍,오션뷰 넘 이쁜데용!! 힐링하기 딱 좋으셨을것 같아요🫣🧡,카페가 너무 이쁘네요😮👏,오션 뷰를 바라보고있자니 숙소까지 점령하고싶네용💙💙💙💙,우와 여기 뷰도 인테리어도 다 너무 예쁘고 멋진데요😍😍 울님도 넘 예뻐용☺️🧡🧡,여기 넓고 좋네요❤️,군침도는 비주얼이에요🥰,쏠비치삼척너무가보고싶은곳이예요ㅜㅜ 너무예뻐용❤️ 12월예신이자 예비새댁입니다 소통하고지내고싶어 선팔하고갑니당 자주놀러올게요:),통창카페 너무 이쁘네용 ‼️ 사진 찍기 예쁜곳이라 한번은 꼭 가봐야겠어용 ❤️,오션 뷰에 카페 내부도 럭셔리하니 너무 예뻐요!! 저두 쏠비치 삼척 넘 가보고 싶은 곳인데 여기가면 카페는 꼭 여기로 가야겠어요!!💙💙,통창뷰가 넘 좋네요❤️,❤️,,,
솔비치삼척 어떠셨어융ㅎㅎ 넘좋아보이뉸뎅💛💛,여기 명당자리인가요👏 너무 좋네요👍,하 너무 이쁘네여💙 강원도 안간지 오래됐는데 가고싶네요ㅠㅠㅠ💙,이렇게 이국적인곳이 😍 !! 두분 포즈 너무 사랑스러워요 💙💙💙💙💙,선남선녀❤️❤️ 쏠비치 너무좋죠❤️,꺄아 볼때마다 진짜 청량함 가득한 여기 너무너무 예뻐요!!💙💙,포토존 참을수 없죠오😆뷰맛집이네요 💙💙💙,여기 정말 예쁘더라구요😍,청량함 한가득💙 예쁜도 한가득..🫶🏻,탁 트인 뷰 너무 이쁘잖아요💙💙💙,청량감 뿜뿜!!!❤️,넘이뿌네요~~!,앗 저도 강원도 놀러 가고싶어요 ㅠㅠ ㅋㅋㅋ 사진으로나마 힐링하네요,산토리니 갬성 뿜뿜 !! 여행은 언제가도 너무 좋자나여😍😍,꺄 바다 색갈 파랑파랑 너무 이뻐요💙💙
쏠비치 너무 좋네용,어맛 진짜 그리스인줄 알엇어요😍,크으ㅎㅎㅎ 산토리니분위기 참 청량한것같아요💙,헐 저 여기 엄청 가보고 싶었어요!!! 산토리니!!! 바다 뷰 보며 힐링하는거 너무 행복하셨겠어요💙,우와~ 전객실 오션뷰라니 뻥 뚫린 멋진 오션뷰가 보기만 해도 힐링되네요~^^,우아 역시 그리스 색감🤍💛,우와 저도 아내랑 여기 놀러가봐야겠어요😍,여기이뿌져놀러가고싶네요😍,사진만 봐도 힐링 그잡채!!!❤️❤️,분위기무엇😍😍😍 전객실 오션뷰😍😍 힐링이 따로없다요😍,가족여행 다녀오셨네요!! 바다도 보고 이쁜 숙소에서 힐링까지 너무 부러워요~~😍,바다 바라만봐도 넘 시원해지는 느낌이에요! 💙,쏠비치는 언제가도 진짜 힐링그잡채쥬😍,꺗❤️ 이쁘어어😍😍😍요런곳 조타용,우왓 진짜 그리스 같네용😍
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
우와 여기 해외여행온거같네용 자주 놀러올게요💗,여기 너무 가보고싶었는데 장난아니네요! 해외같아용😍,요기 사진찍고 구경하기 넘 좋겠어요!! 메모메모 📝,우와 박물관에 이런곳이 있다니🤩 가보고싶네요😂,이런곳이 있었군요 강원여행 갈때 들려바야겠네요😁😁,이뻔 언니 삼척 완전 외국같아요 ❤️❤️❤️,우와 웅장해요ㅎㅎ 그 속에 넘 예쁜 분이😊💕,여기한번 꼭 가볼래요~~울님 넘 이뻐요🥰,우아 사진만보고 정말 외국인줄 알았어요!! 우리나라에 이렇게 멋진곳이 😮,볼수록 넘 이국적이고 예쁜 곳이에요!! 입장료 구천원으로 즐기는것두 넘 좋은거 같아요!! 저두 다음에 삼척 여행가면 여기 가볼래요❤️❤️,분위기 정말 좋은것같아요😍 사진도 넘 잘나오셨구요👏,넘 아름다우신 울님❤️❤️,❤️,,
진짜 볼때마다 넘 신기하구 이국적인 곳 같아요!! 곳곳에 사진 찍을 곳도 많구 구경거리도 많고 시간 순삭이겠어요!!❤️❤️,진짜 독특하고 너무 이쁜데요 ?? 😍 실제로 가보면 완전 신기할 것 같아요 ❤️❤️❤️,여기 갔다오면 기싱꿍 꾸나요~?... 죄송합니다..🤧,귀신 나올거 같다는 말 공감이요😂😂,오호 디게 특이한 곳이네요🤩,오 왠지 다른나라같아요😍ㅎㅎ 이색적이고 넘 좋은곳이네요❤️,오오 완전 이국적이에요😍,예쁘세용❤️,완전 이국적이고 신기해용!!!👏 넘 아름다우신 울님😍😍,❤️,맞팔해요 🙌🏻,♥️SEND PIC ON👉@MARVELOUS_COUPLES,,,
외국같은 느낌👏👏저도 한번 가보고 싶었눈데 머니까 엄두가 안나더라구요ㅎㅎ 울님 사진보고 대리만족해야겠어요😍,어머 강원도 삼척에 이런 곳이 있었나요?! 삼척여행은 자주 갔어도 늘 돌아다닐 곳이 마땅치 않아서 숙소에만 거의 있었는데 담에 한번 가봐야겠어요!!❤️,오 요런 박물관 있는 줄 몰랐어용 😍❤️❤️❤️ 너무 좋은정보네요 👍🏻👍🏻👍🏻,요긴 무슨 해외같아요😳 부모님들이 왜 좋아하셨을지 알 것 같네요❤️ 너무 멋스러운데요😍,예뻐요〰️〰️😍 증말 넘 멋진곳이네유,우와아아 진짜 이국적인 느낌 가득하니 뭔가 해외같아요!!! 부모님도 좋아하셨다니 완전 성공적인 여행이었네요❤️❤️,아으 여기도 가볼게요,여기 이국적이고 너무 멋있네요😍,우와 신기하고 신비로운 곳이네용!!!👏👏,머리묶은모습도 보고싶어요 본식사진보니까 예쁘셔서.. ( ⁎ᵕᴗᵕ⁎ )ㅋㅋ♥'',와..분위기 진짜 신비해요!❤️,❤️,피드~🥰😁 잘보고가용~👏🥰,,
오오 ㅋ 아버님이 잘 찍어주셧네요,여기 꼭 가보고싶었던 곳이었는뎅😍😍사진 넘이쁘네용!!!!,어머 아버님 사진실력이 넘 좋으신데요?👏🏻 사진도 넘 예쁘구 박물관 속 구경거리도 많아서 좋네요!!❤️❤️,딸이 나이들어도 아빠는 딸바보ㅎㅎㅎㅎ,두분 너무 잘어울리세요! 저도 저기 가본적 있어용 🥹💛,사진 진짜 이뽀요❤️,동굴 너무 시원해보여용 !! 남편이랑 가야할곳이 또 생겨버렸네요😂😂,결혼하시고도 자주 여행가시다니🙌❤️ 저희도 그러고싶어요💕,와 여기 너무 멋져요😍,우아 사진 너무 잘찍어주셔요,아부지가 센스가 있으시다요😍😍💯👍👍👍,우아 아빠 사진 실력이👏👏👏 넘 잘 찍으세용!,아버님 사진 실력이 대박👏,우왕- 이런곳이 있었네요😍,오 종유석이 엄청 많네요😮 이런 박물관은 처음봐요😍
우와..지금 설경사진보니까 더멋진데요?😍기차여행하고싶네요..어릴때하고 이나이되도록 못하고사는😂다음피드 기대할게요❤️,뭔들 울님 사진 보는게 제일 좋은걸요😍 빠짐없이 다 올려주세요!! 울님 사진 보니까 저두 기차여행 하고 싶어지네요🤍,박물관이 엄청 넓나봐요. 2시간이 걸린다니..!ㅎㅎㅎ,와..ㅎㅎ봄에 겨울배경보니 또 다른느낌이네요ㅎㅎ,눈이 내려있는 사진보구 머릿속에 물음표가~~🤣🤣 불과두달전엔 우리 눈 보고 있었꾸나 새삼 느끼네욧😂,이번 피드 기대 기대 ꒰ ੭ ꒳.ˬ.꒱੭ ᰔᩚ❤️,기차여행만이 줄 수있는 분위기❤️ 너무 좋지요! 저도 오랜만에 기차타고 여행가고 싶어지는데요😍,눈쌓인 풍경 너무 이뻐요❤️,좋아요 남깁니다 ^^*,❤️,사진 및 피드 구경 잘하고갑니다 ♡.♡선팔 및 댓글 눌르고 갑니다소통하면서 지내요^_^,제 피드도 와주세요!맞팔부탁드려욤!,,,
곰돌이 홈웨어 짱귀욤귀욤ㅎㅎ,꺄아 울님 곰돌이 잠옷 넘 귀엽구 사랑스러워요😍🤎,곰돌이 잠옷😍😍완전 귀여우면서 포근해보여요,너무귀여오라❤️❤️❤️,우아 넘 기여오여,귀여운데다가 편하겠어요😍,완전 최고네요 😍😍,너무 귀엽네용ㅋㅋ 곰돌이~~~❤️,곰돌이 잠옷❤️❤️ 넘 귀여워욧!!👏💕,❤️,,,,,
오아 닭갈비는 사랑이잖아요오오❤️❤️,광화문 데이트 넘 즐거우셨겠어요!! 음식도 넘 맛있어 보이구 울님은 넘 예뿌셔요🤍🤍,닭갈비는 진짜 가서 먹어야 진리쥬❤️,광화문데이트 넘 행복했겠어요~! 음식도 너무 맛있어보여요~! 행복한 주말 되세요😍🥰,너무 맛나게뚀요 라면사리까지 ꒰ ੭ ꒳.ˬ.꒱੭ ᰔᩚ,행복한 광화문데이트 다녀오셨네요❤️,철판이 엄~~~~ 청크게느껴진다요오😍,닭갈비는 진리입니다👏👏 넘 맛나보여용,치즈보소!!!❤️❤️❤️닭갈비 맛있겠어용!!!🙏💕,일도씨 닭갈비  가봐야겠네요. 치즈는 사랑이쥬~,광화문 쪼아요😍😍,데이트하고 맛있는음식까지 힐링이져😍😍,❤️,👏👏👏👏👏👏👏👏👏,
너무 너무 보기 좋으세요 정말❤️,꺄아 선남선녀🤍🤍 너무 예쁘다구유!!🫶🏻,꺄아 두분이서 맞이하는 두번째 봄🌸 두분 셀카 넘 예쁘구 알콩달콩해요😍 울님 불금 해피하게 보내세요💗,벚꽃도 만개하구 울 님 미모는 더 만개하구요🥰💕,벚꽃 앞에 두분 투샷 너무 잘 어울리고 이쁘잖아용 😍❤️❤️❤️ 내년에 세명이면 얼마나 행복할까요 😍🌸🌸🌸🤍🤍🤍,벚꽃에서 커플샷 필수😍😍 내년엔 셋이만나요 !!🙌,선남선녀 부부❤️❤️❤️내년엔 셋이 벚꽃구경 하는건가요😉,크 예쁜 벚꽃앞에 선남선녀 부부😍 두분다 넘나 또렷하셔서 예쁘고 멋져요~~☺️🧡🧡🧡,선남선녀 ❤️❤️ 너무 좋자낭ㆍ😍,앗 동네다유😍,너무 훈남 훈녀시다... 외모에 반해 선팔합니다..❤️,내년엔 셋!이 되길요👏👏👏😍,꺗😍😍😍넘 이쁜투샷😍,우왕 매년 이렇게 꽃규경😍 너무행복해 보여요❤️,두분 너무 이뻐용😍😍
화사하니 너어무 이쁘셔요🩷,요기 은평구살앗을때 자주갔었는데 오랜만에 보네욧😆,벚꽃구경하고 카페에서 커피한잔 넘좋죠😍😍,이제 벚꽃이 다 떨어진데요😢  비와서😂😂 볼수있을때 많이 봐야겠어요!!,우와 벚꽃 넘 이쁘고 카페 가보고 싶네요😍,사람이 덜 붐빈다니 넘 좋네요😍😍넘 예뻐요❤️,산책하면서 보는 벚꽃이 제일 행복하고 힐링이죠🌸 울님 너무 예뻐요😍💗,우연히 들렀다가 본의 아니게 피드 정독하고 갑니다😂 특히 오사카 여행 계획 중이라 맛집 정보 넘 좋았네요👍 자주 놀러올게요 🙌❤️,벚꽃보면서 산책하고 카페거리두 있고 딱인데용🌸🩷☕️,와 너무 이쁘네요🔥,꽃보다 더더 이쁘세용🌸,벚꽃구경 🌸 넘 예쁘네요 ㅎㅎ덕분에 새로운 장소까지 알게 되었어요 감사합니다❤️,사람이 덜 붐벼서 훨씬 보기 좋았을 것 같아요💓🌷,예쁜사진들 잘보고가요❤️선팔하고 갑니다🙌,진짜 산책하면서 힐링되겟오요❤️
누가 꽃인가요😍😍너무 아름다우셔요,벚꽃이 솜사탕같구 ㅎㅎ 퐁실퐁실해 보이네요 ㅎㅎ 울 님은 더더 예쁘구요❤️,화사하니 너무 이쁘게 잘나왔어요~~!!,올해 벚꽃이 오래가서 넘 이쁘더라구요 !! 울님도 나들이 다녀오셨네요🙌,꺄아 울님 벚꽃과 함께 너무 예뽀요😍 화사한 봄 느낌💗 비 많이 와서 벚꽃 빠빠이게쬬🥹,비오기 전 진짜 딱 잘 다녀오셨네요~이뻐요!!👏👏 건강 조심하시고 수요팅하세요😍,엄뭐 누가 꽃이고 누가 울님인가요?😍,너무 예쁘네요❤️ 나들이가고 싶자나요😍,벚꽃 젤 좋아요🌸🩷,꺄앙 벚꽃도 예쁘고 울님도 넘넘 예뻐용😍😍🧡🧡,벚꽃 너무 이쁘네요👏 완전 봄느낌 물씬👍🌸,피부가 뽀얗구 넘 좋으세요❤️,벚꽃막차타셨네오😍😍 ㅎㅎㅎ꽃놀이더하고싶어요😢 엉엉,꺄 벚꽃노리 예쁘게 다녀오셧댱💗💗,벚꽃너무 이쁘네요 울님은 더 이쁘시궁...❤️❤️❤️
ㅇㅏ으ㅠ이뻐요❤️❤️❤️,벚꽃 피드 너무 좋아여❤️,이뿐 울 언닝 ‪‧˚₊*̥(* ⁰̷̴͈꒳⁰̷̴͈ )‧˚₊*̥‬ 꽃도 이뿌고 언니두 이뿌고 히히 요기 대구는 꽃 거의 다 지구이떠요(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀),누가 벚꽃이에요❤️,볼핫뜌 넘 귀여우셔용😍❤️,오오 연애때부터 같은장소에서 벚꽃보러 다니시다니 낭만적이네여 ㅎㅎ❤️❤️❤️ 넘 예쁘셔용🌸,벚꽃피드 죠아요😍🌸ㅎㅎ,같은 장소에서 매번 사진 찍기😍😍너무좋은것같아용😍,벚꽃피드 너무 좋아용! ❤️,벚꽃 피드 너무 좋잖아용🌸,누가꽃인지 모르게따욜😍😍😍,꺄아 벚꽃아래에서 울님 귀여운 포즈 너무 예쁘구 매년 같은 장소에서 보는 벚꽃도 넘 좋죠🌸💗💗,매년 깉은 곳에서 데이트 완전 낭만이메요😍,여기 완전 이쁘네요❤️,꺄 너무 이쁘시다아아아앙 😍😍 벚꽃피드 너무 좋아여❤️
