0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
"거울을 보니 얼굴, 팔은 탔는데 다리는 뽀얗습니다. 이제 당당히 내놓고 다니고 싶어요!! 저는 유교걸이 아닙니다!!! 맨 다리를 내놓고 다니고 싶습니다!!! 도와주세여 약사님!!!!!","저는 어릴떄부터 다리가 많이 아파서 고생하고 있어요 ㅠ 해외 살면서 병원 가서 엑스레이도 찍어보고 다 했지만 뾰족한 수가 없었어요! 대학생이 되어서 한국에 돌아와서도 마찬가지였는데, 알고보니 하지정맥류가 있는 아빠를 닮았더라고요. 압박스타킹을 신으면 좀 나아지지만 날도 더워지는데 매번 압박스타킹을 신을수도 없더라고요 ㅠ 그래서 혈행 개선제인 센시아 같은걸 먹으려고 하니까 임신가능성있으면 또 안된다고 해서..... 다른 방법을 찾다가 신청해봅니다!! @kc04803",선생님 저는 누가봐도 마른체형인데 모든 먹는것들은 하체로가서 지금 허벅지에 살이많이쪄서 두다리가 붙었어요..도와주세요..🥹 하루에 만보를 걸어도 살은 빠지지 않고 있어요 운동으론 스쿼트100개씩하고 가끔 취미로 태권도하고 있습니다 열심히 따라갈게요!!🤩,저도 신청합니다! 전...누가봐도 부은다리예요 ㅠ아침에도 붓기가 덜빠져서 부어있어요 발목뼈는 나와본적이 없구요 복숭아뼈는 보조개처럼 들어가있어요...2시간만 비행기타거나 영화를 보면 다리가 빨갛게 부어있구요 신발이 안맞아요 ㅠ 얼굴은 그렇게 많이 안붓고 기상하고 1시간정도면 다 빠지거든여 ㅠ 다리만 그래요 ㅠ 솔루션이 꼭 필요합니다!,허벅지가굵어야 당뇨예방이니 좋타고 방송엔많이나오는데 굵음 바지가안들어가요 허리사이즈맞게사도,"신청합니다!희안하게 요즘 다리가 많이 부어서 찌르르 하는데, 폼롤러로 풀어주면 좀 괜찮더라구요같이 할 수 있다면 더욱 시너지 날것 같아서 신청 합니다 :)모두들 화이팅~~🔥🔥",신청합니다! 아침에 일어난 직후에는 발목이 있는데 일어나서 왔다갔다 하면 금새 발목이 사라져요..ㅋ 지금까지 살면서 발목이 살에 덮여 없는 줄 알았는데 중국 여행갔을때 다리마사지를 받으니 숨은 발목이 나타나더라구요.. 태어나서 내 발목 처음봤어요ㅋㅋ 상체44일때 하체는66이었구요.. 6일간 미션하면서 하비탈출 가능성을 보고 싶어요!,피치약사님이 하시는 다이어트 챌린지 도전자입니다. 살이 좀 빠지면서 다리도 가벼워지긴 했는데 밤마다 다리가 부어서 잠을 못이뤄요. 다리마사지기도 사두고 쓰는데도 그때뿐이고 혈액순환 문제인지 너무 힘듭니다. 그래도 좀 어렸을때는 다리는 날씬하단 소리 종종 들었는데 이망생지경이 되었어요. 도와주세요!,신청합니다🙏 초등학교 때부터 줄넘기를 하루에 150개를 하며 줄곧 다이어트를 계속 하고있습니다. 그때 했던 줄넘기가 현재 저의 종아리 알을 크게 만들어줬습니다 ㅜㅜ 그리고 취업준비때는 마음먹고 15킬로를 뺏었고 유지하고있습니다. 상체는 s를 입을 수 있지만 하체는 30이 맞을때도 있고 안맞을때가 있습니다. 한번즈음은 짧은 치마를 입는게 소원입니다. 마음 굳게 먹고 참여해보고싶습니다!🔥 감사합니다❤️,신청합니다!33년살고있는데 초딩때빼고 늘...하체비만이라 치마는 꿈도 못꾸고 반바지도 꿈도 못꾸고...긴바지도 통아니면 못입는😢거기에 요즘은 병원에서 일하다보니늘 서있어서 양말자국은 기본 집갈때 바지꽉껴요...두꺼운 하체가 더 튼튼해지거 있답니다🤣🤣 제 하체가 조금이라도 가벼워지는 날을 꿈꿔봅니다😊 빤바지는 못입너도 종아리가끼는 옷에서 벗어나고 싶어요😂,혈액이순환이잘안되는이유는뭐에요?,"다리를 잠시라도 꼬면 바로 쥐가 나요ㅠ 하비라서 통 넓은 바지 입고 다닌건 예전부터 그랬고, 양말을 신으면 하루종일 자국이 남습니다ㅠ 붓기에 좋다는 건 다 먹어봤는데 아직까진 소용이 없네여ㅠ 이번기회에 하비 탈출해보고 싶어요~~","신청합니다🔥 피드보고 놀랬어요!!! 저는 다 지방 살이라고만 생각했는데ᆢ 일어나자마자는 다리가 진짜가볍다가 - 저녁이면 무겁거든요!! 좋은정보 주셔서 감사해요!!! 당첨이 되면 좋겠지만, 안되더라도 꼭 섭취하고싶어요!!!! 늘 서있는 직업이라서ᆢ복직전에 빼야하는데ㅠ 도움을 주세요🔥🔥",신청합니다!!!!진짜 저 다리 맨날 저리고 부종때문에 매일 발마사지를 남편한테 부탁해요ㅠㅠ근데 잠깐뿐이예요.. 챌린지 기간동안 진짜 열심히 해서 효과보고 싶어요 주변에 자기들이 하체비만이라고 말하는데 제 다리가 찐하비인걸요 제 다리를 보여주니까 자기들이 하체비만이라고 더이상 말하지않더라고요ㅋㅋㅋㅋㅋㅋㅋ제가 진정한 하체비만이라는 걸 증명할수있어요....제 상체만 보면 날씬한것같다가 하체보면 확 깬대요ㅠㅠㅠㅠ하체때문에 상처만 받는 인생은 이제 그만살고 싶어요 @yyeong 같이 하자 친구야...나 하치비만인걸 너도 알잖아.........나 좀 하체비만에서 벗어나고 싶어ㅠㅠㅠㅠㅠㅠㅠ,🙌🙌 모집 기다렸어요😢 33살 평생 하비였구요 초딩때도 다리보이는 치마는 안입었어요.. 교복도 줄이지않고 벙벙하게 가리고 다니고 ㅜㅜ 정말 죽어라 운동하고 빼봐도 다리는 넘사벽이더라구요😢 요즘들어 부종이 너무나 심해져서 조금만 서있어도 발목사라지고 코끼리다리가 되는건 물론 다리가 너무 무거운 느낌이 참 고통이더라구여.. 혈액순환에 도움되라고 먹은 오메가3는 부작용으로 얼굴이 다 뒤집어지고;; 센시아를 먹으면 효과가 있을까 고민하는중에 모집 글 예고가 세상 반갑더라구요!!!! 애셋 낳은 엄마라지만 이쁜다리 갖고싶은 한맺힌 평생 하비여자.. 하비 탈출 꼭 하고싶어요😢 약사님들의 정확한 복약지도와 제 노력이 합쳐지면 하비 정말 탈출 가능할까요..꼭 참여하고 싶습니다 제발 6일의 기적 저에게도...🙏🏻 @min_ds_  함께해보쟈❤️🔥
45년 다이어트와 요요를 반복하는 하비족이에요..블로멜라민도 먹고있는데..저흐에겐 큰 효과가 없어요..3년째 홈트도 하고 있고 틈나는대로 한시간 걷기도 하는데..저의 하비는 절대 안떨어지네요…엉엉ㅠㅠ센시아 성분과 같은 약도 한동안 먹었지만 스트레칭이 나을 것 같아서 스트레칭으로 하고 있어요…정말 많이 간절하죠..ㅠㅠ,"약사님 좀전에 저희 엄마가 술을 드시고 30분 후 처방받은 감기약을 드시고 주무셔버렸는데이 중 ”타이리콜8시간이알서방정“이 포함된 약을 드셨고, 1정에 650mg의 아세트아미노펜이 포함되어있더라구요. 아침약>점심약>음주>저녁약 이렇게 드셨는데 조치가 필요할까요?ㅠㅠ 검색해도 답이 나오지않아 늦은시간이지만 여쭈어봅니다.",커피빼고 부종유발음식은 잘 안먹는데도 항상 부어있는 직장인이에요 😢😢 살을 빼도 늘 하체비만은 달고 사는 저라서 이번 챌린지 너무 절실합니다아🙌🙌,악 !!!!!! 붓는거 = 맛있는거 ?? ㅎㅎㅎ 책린지 넘 좋아요💜💜💜,저도 참여하고 싶어요 얼굴이랑 손발이 잘 붓는데 방법이 있으면 쉬는동안 열심히 해보겠습니다 🫡,"저 직업 특성상 서있을때는 많이 서있고+앉아있을땐 또 계속 앉아서 일하고..🥲 직장도 출퇴근 지옥철 왕복 4시간 내내 서서 다녀요🥲 일 쉴때는 몇개월간 운동도 진짜 열심히 했었는데(하루에 2시간씩 헬스) 요즘 직장이 거리가 많이 멀어지고, 주말부부라 독박육아 하면서 운동도 못하게 되었는데 다리 붓기도 심하고 하체비만 너무 심해서 올해는 여름휴가 전에 제발 좀 하비 탈출해서 래쉬가드나 레깅스 좀 부담없이 입어보고 싶어요😭! 다리 붓기가 너무 심해서 압박스타킹은 물론이고 다리 괄사마사지도 해보고 했는데.. 자꾸 다리가 붓고 너무 아파서 잠을 못자기도 해요ㅠㅠ 예전에도 가끔 어쩌다 마사지 받으러가면 모든 선생님들이 다리는 왜이렇게 많이 부었냐고.. 다리가 엄청 심하게 부어서 아프겠다며 마사지 좀 많이 해주고 뭐 이래저래 해봐라 하셨는데... 음식도 조심해보고, 운동도 해보고, 압박스타킹도 신어봤는데 그래도 여전히 너무 심해서 괴롭습니다😭 저 진짜 다리 붓기만 괜찮아질 수 있다면 참여해보고 싶어요🥲",이미지파일 앜ㅋㅋㅋㅋㅋㅋㅋㅋ 너무 귀요워요😍,와 이건 아래만 보게된다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ👏,아니 스팸에 라면은....😢😢,와우 맛있어보입니당🔥🔥😍,이 시간에 이 영상을 보다니.. 넘 맛나겠어요😂❤️,너무 귀여우신 약사님😍,임산부도 먹어도 될까요?!,잠깐만요!! 아니😂😂 요즘 제가 몸이 안좋아져서 엄청 붓거든요?ㅋㅋㅋ 긍데 왜 제가 먹고 있는 음식들이 아래에 다 나오죠?ㅋㅋㅋㅋ 나 몰카중인건가~~~~~😂😂,
,,,,,,,,,,,,,,
요듬 단거 많이 먹었는데 그래서 가려운걸까요? 분비물은 없는데 가려움 있어서 불편하네요😭,일주일전부터 인터넷을 뒤져도 속시원한 답이 없었는데 이렇게 알려쥬시다니!!!ㅠㅠㅠ 너무 감사합니다🫶🏻🫶🏻,안녕하세요  좋은 정보 늘 감사해요❣️산부인과 가서 털 나는 곳 제일 윗부분 피부가 간지럽다고 해도 별 진단을 안내려주셨는데 알려주신 크림을 쓰면 되겠네요☺️ 자주 벅벅 긁었는데 이제 곧 해방되겠네요,ㅇㅣ렇게 설명해주시니 너무 좋아요^^ 요즘 약국에 대부분남자약사님들이 계셔서 아이생리통약 궁굼해서 여쭤보고 싶어도 좀 그렇더라구요ㅜㅜ,약사님 카네스텐먹고나서 세나서트도 바로 사용해도 될까요???,"약사님!  가드넬라균은 세균성에 해당하는지요?  6개월정도 계속 균이 발견되어  약을 오랜기간 처방해야한다고 하는데(메로겔 3일에 1회,6개월)",약사님 질유산균 추천해주세요^^ㅎㅎㅎㅎ,약사님 크리노산 사용법도 아시나요??😮DM보냈어용..,어제 딸아이와 가려움증  이야기했는데 여기바로 해답이 나왔네요~~~산부인과한번씩가면 검사비용이 넘 많이 나와서 부담이였거든요 좋은 정보 감사합니다,약사님 생리전증후군으로 두통이 심한1인입니다 며칠동안 거의10알을먹어야 가라앉아요 ㅜㅜ,넘 좋은 정보에요😍👏👏,칸디다성 리코타치즈 메모..!!,별 증상이 없는데(가드넬라균) 그렇게 치료해야하는건지  약 없이 민간요법이라든지 셀프치료법 있으시면 공유 부탁드려요❤️,유익한정보 감사합니다👍🍀💐,진짜 귀여워요 선생님..❤️
약사님 한가지 더 게시물내용과는 다른 질문인데요  평소 피곤이랑 체력이 너무 딸려서 벤*벨을 사서 이모랑 저랑 복용했는데요  오히려 먹고나서 더 맥을 못차릴정도로 피곤을 느끼는데 이럴 경우 다른 대체 영양제가 있으면 추천 해주실수 있나요?,세정제를 매일 사용하는게 아니었어요? ㅠㅠ 세상에나... ㅠ 그럼 몇일에 한 번이 좋을까요? 약사님,일반 유산균은 효과없을까요? 이미 종근당 프로바이오틱스 먹고 있는데 여성 유산균을 따로 사야할지 고민됩니다..!,여성 유산균 먹고 있는데 효과 제대로 보는중이라 너무 좋네요 역시 챙겨먹어야 예방이 되는 것 같습니다,안녕하세요 약사님 궁금한게 있는데요 포스트바이오틱스 유산균도 유산균인데  질유산균도 따로 챙겨먹어야되는건가요?,선생님 유산균 추천 해주세용 시중에 너무 많고 광고나 이런게 너무 많아서요! ㅠㅠ,여성분들은 많이 불편하겠어요😢,유산균!! 요즘 뭘 먹어야할까 고민중인데😢,헐 완전 좋은 정보입니다 전 다챙겨먹고 저렇게 해도 배란기때만되면 질염생기더라구요 ㅜㅠ,너무 자주 걸려서 힘들었는데 약사님 팁 따라해 볼께요,추천해주실 유산균있을까요?,아이들 영양제도 추천해주실수 있나용?,진짜 질염으로 많은 분들이 불편해하지 않으셨으면 좋겠어요 ㅠㅠㅠ😭,이러약은 아점저 중 언저ㅣ 섭취하는게 효과적일까요?,"남자가 사타구니 가려울땐요,,,"
종아리가 붓고 땡땡하고 아프기까지해요. 특히 밤에는 쥐도 나요. 양쪽다리 번갈아서요. 피드에 있는 약들중 어떤게 나을지 여쭤봐도 될까요?,디오스민 제품 4개월이상 꾸준히 먹고있는데 계속 복용햐도 괜찮나요??,"저장, 공유 각!! 이런 유익한 피드😍😍",우와 저 오늘 딱 다리 붓기때메 센시아 살까 하고 잇엇는데.. 이것두 알고리즘 인가요🤣👏🏻👏🏻,안녕하세요~~~ 제가 몇년전에 센시아를 며칠 복용했는데 심장이 빨리뛰어서 중단했어요. 다시 복용해도 되는건지요?,엇 댓글이 사라졌네요 ㅠㅠ..약국에 파는 하지정맥류 개선으로 나온 피크노제놀이나 포도잎 추출물을 사서 복용해도 고혈압 개선이 도움이 될까요!?,요즘 종아리가 붓고 아침저녁에는 뭉치는것처럼 아프더라구요ㅠ양반다리하고 앉으면 10분도 못넘기고 쥐가나더라구요~~어떤걸먹어야할까요??,둘째 낳고나서 종아리가 많이 부었는데 맛사지했는데도 예전처럼 돌아오지 않더라구요.너무 속상해요.  추천 부탁드립니다.,속상해요😢😢요즘 가만히 있어도 벌레가...기어가는 기분🤣🤣,나나나나ㅏ트록세루틴 가끔 마심 꿀꺽,항상 왼쪽다리만 쥐가 나고--,약사님 늘 잘보고있어요 저희 신랑은 오메가3먹으면 혈액순환이 잘되는거 같다고 느낌이 온다는데 신장수치가 올라서 모든 영양제를 끈었어요 이럴때 신장에 무리없이 먹을수 있는 영양제가 있을까요,좋은 제품 다 소개 되었네요 진짜 ㅎㅎ🙌,마지막 맑은눈의 브이 👍👍👍👍🌹,70대 엄마 조금만 걸어도 다리가 아프시다는데 센시아 도움이 될까요?
,,,,,,,,,,,,,,
약사님! 아x존에서 레몬즙 사서 림x 녹차에 뿌려드신다 하셨는데 림x이 뭔가요...?도저히 검색해도 안나와서요...그리고 질문있는데요! 이걸 1.5리터를 마신다하면 따로 물을 섭취를 더 하시나요? 물과 티는 다르다고 알고있는데 그럼 하루에 마시는 양이 3L 되는건가요...?,약사님 미모가 눈부셔서 본문이 안들어와요😂,저번에 꿀도 말해주셨는데 이번에 꿀은 빠졌네용?뭐가 맞눈건가용~~?,녹차에는 카페인이 소량만 들었겠죠...? 제몸에 붓기차는 필수인데 아메리카노마시면 뜬눈으로 밤새요ㅠㅠ,레몬은얼만큼?넣어야하나요,오호… 레몬녹차 맛이 넘 궁금하네요 ㅎㅎㅎ 저도 테스트 갑니당 ㅎㅎㅎ🔥,레몬녹차 어디서 살수있나요,오늘도 좋은 팁 얻어가네요 😀❤️,전  녹차 마시면  속이 쓰리던데  ㅠ왜그러지 ㅜ,녹차 마시면  속이 쓰리 던데  왜 그럴까용ㅠ,다이어트 안하셔도 되세요 👏👏,녹차에 진심인 쥬사장으로써.. 넘나 좋은 게시글이라 생각합니다 ㅋㅋㅋ😂,녹차도 카페인성분잇다하던데... 많이먹으면 잠 잘안오지 않을까요?????,연휴에 먹어서 ㅎㅎ 지금 레몬녹차 마시고 있습니다❤️,몸이 차가운 사람은 녹차를 마시면 안 된다던대ㅠ ㅠ 상관없나요?
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
말레이시아는 시파단만 다이빙 해봤는데 약사님 가신곳은 어떠셨나욤~😮 이전 피드의 한방에 해결하는 약 만드신분 피드까지 넘어가 구경하고 왔어요. 혹시 공구나  조금이나마 혜택이 있을까 기다리고 있습니닷😂,오메가3!! 헐 트러블나서 복용중지햇능데 ㅠㅠ,오만팔로우  축하드려요^^ 오메가3👏👏👏,오메가3☺️,약 폐기는 어떻게 해야할까요?,오메가 3 ^^,오메가3👏🙌❤️ 축하드려요,오메가3👏👏,오메가3,오메가3!!!😍,오메가3!!!,옴.마.나...ㅋㅋㅋ,오메가3 ❤️,오메가3👏👏 오만팔로우 축하드려요😍,넘 웃겨요😍
스토리에도 적었지만 그전에는 약이랑 병원 왠만하면 안 쓰고 안 가는게 좋다고만 생각했는데 약사님 덕분에 영양제량 약 더 관심가지고 저한테필요한걸 효율적으로 챙길 수 있어서 좋아요 건강에도 관심 많아짐 👍👍,참여완료💝,완료 ❤️,완료🤍,완료🤍,저도 공유 완료 했습니다🤍성분 너무 좋은데 약크기때문에 체험 한번 해보고 사먹으려구요 감사합니당🥰💗,사남매 다둥이엄마에요 그러다보니 영양제부터..궂이 병원을 매번 가지않아도 될만한 약국에서 구입할수있는 약들 정보를 메모하는 습관이 있는데 여러 약사님들 보다보니.. 이계정이 제가 이해하기 쉽더라고요.. 부모님이이나 저나 가족들 영양제 선택하는폭도 쉬워졌구요 ~,"모르고 지냈던 약에대한 궁금한 이야기들, 그리고 필요한 정보들을 쉽게 알아 볼 수 있어서 너무너무 좋았어요 ! 물론 앞으로는 더 좋을 예정이지만요? ㅎㅎ 참여 완료❤️",넘 축하드려요 약사님😍😍,완료,완료🤍,약의대한 정보를 쉽게 알수있어서 너무너무 좋아요❤️ 앞으로도 많은정보 부탁드려욤! 참여완료!,완료🤍,완료🤍,@bimiria._ ❤️❤️팔로우한진 얼마 안되었지만 엄청난 유익한정보+정성스러운 대댓+ 사슴같은 미모를 가지신 약사님의 미모에 반해 팔로우했습니다! 흉터연고 영상만들어주신것도 기억하고있어요 ㅠㅠ 그냥바르기만 하면되는줄알았는데 30초씩문질러주니까 효과더좋은거같은..👏👏이벤트 참여완료!
전 자율신경실조증... 따문인지.. 생리도 안하고 .... 고칠순 잇나 모르겟어요 😢,선생님 39살 남자인데요 작년에 100kg에서 83kg까지뺐어요 식단으로만요 요즘 스트레스가 많아서인지 계속먹어서3~4kg쪘네요..ㅜ 요요올까 두렵네요 ㅜ 혹시 어디계세요?? 상담받도 싶어서요... 유산균은 꾸준히 먹고있는데... 효과를 못보네요..,에스트로겐이 너무 많이 분비되는 사람들은 어떤걸 먹어야할까여?😢 자궁에 혹이 있는 사람들은 오메가 먹으면 안된다는걸 어디서 들어서요..!,제얘기라.. 한번에 먹을 수 있는게 뭔가요? ㅠ,한꺼번에 먹는 약이 있다니 신세계군요~~섭취방법과 어떤 제품인지 추천 부탁드립니다...심각하게 식욕억제가 안되고있는데 근본적인 문제를 해결하고싶네요,"안녕하세요:)20대중반 여성입니다배란전후와 생리기간 pms가 너무 심합니다평소 수족냉증 증상이 심하고 혈액 순환 문제도 있구요😢 이런 증상들을 개선해보려고 이노시톨 또는 철분제를 추가복용 해보려고 하는데요 효과가 있을까요? 현재 비맥스메타비를 복용중이라 이미 엽산 500ug을 먹고있어 미오이노시톨+활성형엽산 같이 있는제품을 선택하면 엽산을 과다복용하는게 아닌지 궁금해요! 현재 비맥스/비타민c/오메가3/비타민d/ 마그네슘 이렇게 먹고 있습니다 또, 혹시 철분제를 선택한다면 헴철/비헴철 중 어떤 유형을 더 추천하실까요??항상 좋은 피드를 올려주셔서 감사합니다😍늘 건강하세요!!",생리두통으로 1년367일이 아픈 사람입니다. 몇년전 ㅎㅇㄷ 병원에서 상담도 받아봤는데 검사를 권하지 않으셨어요. 감사를 하기엔 너무 광범위해서 의미가 없을것 같다고. 호르몬불균형 검사를 받아봤냐는 질문을 얼마전에 들어서 이런게 있다는걸 알았는데 영양제는 딱히 권해주시지 앓으셨어요. 배고픔도 먹고 돌아서면 허해서 뭐든 먹어야해요. 지금 올려주신 영양제가 어떤건지 알려주시면 꼭 먹어보고 싶어요. 영양제 어떤건지 꼭 알려주세요..,저도 이래서 거의 20kg가까이쪘어요ㅜㅜ어떤게 좋을까요!!ㅠㅠ진짜 필요해요...,저 이야긴거 같아요 저는 요즘 바나바잎차를 수시로 먹는데 그거도 도움이 될까요??,궁금해요..ㅠㅠ 이제 내과 식욕억제제 그만 먹고 요요 탈출하고 싶어요ㅠㅠ,르네트레 베레플로우면 아연등 꾸준히 먹어도 될까요?~ 식욕도 땡기고 살이 안빠져요 ㅠㅠ,저렇게 따로따로구입안하고 한꺼번에 먹을수있는게 있나요?  약도 잘못먹으면안된다고하던데  5가지를 한꺼번에 먹어도되는지 궁금해요~,한번에먹을수있는영양제궁금해요오ㅠㅠ 살도십키로넘게찌고 포만감도없고 두시간에 한번씩배고프고 호르몬이진짜 엉망진창이된거같야요ㅠ,언제 구매가능한건가요? 제발 빨리 구매하게해주세요,당뇨필수영양제네요ㅜ유심히 보다가 저도 챙겨먹어야겠어요 ❤️
아이구 ㅠㅜ 아기들 약이 리톨될때 가장 신경쓰이죠 😢 호주는 아기들 약이 정말 품절이 자주되어서 리콜뜨면 더 난감😢,어른이먹는  짜먹는콜대워는  괜찮은건가?  ㅡㅡ,콜대원 너마저,좋은 정보 감사드려요~~👍👍👍,전 챔프 버리고 콜대원 오렌지색으로 사왔는데 오렌지색은 괜찮을까요?,덱시부프로펜 시럽(맥시부펜. 애니펜)은 괜찮나요?,콜대원도요??ㅠㅠ,'콜대원 키즈 펜시럽'은 그럼 폐기해야하나요.저는 회수조치 안되는 제조번호22005 더라구요.. 그리구 집에 있는 '콜대원 키즈 콜드시럽'은 먹어도 될까요?,@on_ry_u 콜대원으로 쟁겼는데 다시 사쟈 ㅠㅠ,@is_0424_sg 약 바꿔야겠다😢 유용한 정보 감사합니다!,@welcomee_l_  요기 게시물 꿀팁이에옹,@yunhorangee 요거야 요거,@jueun0505 @eunnydd,@__rara_rara,@jisu_zxzx
아ㅠ 그럼 지금 먹일수있는 애기 해열제 뭐가있는지 저도 좀 알수있을까요?ㅠ🙏,챔프도 안된다해서 콜대원으로 바꿨는데 ~ㅠㅠ  멀 먹여야 할까요?,약사님 혹시 콜대원키즈콜드시럽(빨간색박스)는 해당사항이 없는걸까요? 여기에도 아세트아미노펜 성분이 포함되있고 애기 엊그제도 먹였었는데...ㅠㅠ괜찮은걸까요?ㅜㅜ,한통 다 먹이고 다른 한통에 4포 남았는데요 ㅠ 통은 없고  낱개 4포 남은거 들고 약국 가면 되나요..ㅠ,"제가 지금 해외인데, 올려주신거 잔뜩 사왔거든요. 1포 다 먹는거면 상관없는거죠? 반 먹더라도 잘 섞어서? 먹임 되구요?",궁금한게 상분리 때문에 적은용량을 먹는 아기들의 과복용이 문제되는 듯 한데요 한포를 다 먹는 아이에겐 괜찮지 않나요??,해열제 뭐먹여야하는지 저도 디엠 부탁드려뇨😢,지금도 해열제 품절이던데. 그럼 이제 애들열날때 뭘 먹여야할까요? ㅠ,헉 그럼 울 아기들 뭘 먹여야하죠? 슬프네요. 저도 해열제 디엠좀 부탁드려요.,오렌지색 이부펜은 괜찮은가요? 챔프 터지고  콜대원 사왔는데😢,지금 애들이 해열제 먹을수있는게 뭐가있는지 알려주세요😢,콜대원해열제만이죠? 기침가래감기는 아니죠?ㅜ,콜대원키즈 노즈이런건 괜찮은건가여?ㅜㅜ,아기 해열제 뭘먹여야하나요ㅠㅠ 오늘 접종하고왔는데 계속39도인데 해열제도 무서워서 못먹이고있어요😢,진짜 요즘 열감기 유행인데 뭘 먹야하나요..
좁쌀에 클리어틴 매일 아무리 발라도 효과가 없던데.. 왜 그럴까요??ㅠㅠ,연휴에 암거나 먹어서 트러블 난건 어찌 아시고 딱 영상을 😇,저는 클리어틴을 한번 봐봐야겠어요..?! 화이트헤드. .박멸해야하는데...,사진보내드렸어요~저도그러고싶지만 동네피부비뇨기과는 다들가지말라고해서ㅜㅜ,전 등드름이라 바르기 힘든데 뿌리는 타입 추천 가능하실까요ㅠㅠ 손이...🤣,피부과유튜버님이 여드름약은 표피에만 작용하는거라고..거의 의미없다고 하셨는데ㅜㅜ뭐가 맞는건가요ㅠㅠㅠㅠ잔뜩 사놨는뎅..,예쁘신데 친절하시기까지한 약사님!! 수술흉터나 피부흉터에는 어떤 연고가 제일 좋은가요?!? 아버지 사드리려고요🥹,색소침착에는 어떤 연고를 바르는게 좋은가요?,이 선생님 너무 상큼하고 친절하고 털털하고 약사신대 권위의식도없으시구 넘 좋자낭아아아아아아😂😍❤️,다 처방전 없이 구매가능한가요,와~~ 여드름 꿀정보 최고에요👍👍👍👍👍,프로필사진도 멋있고 릴스귀엽고😍😍,12살아들이 간지럽진  않은데 독감후 열꽃시 핀줄 알았는데요이마에서 얼굴까지번지고 있는데 여드름인지 좁살인지 무엇을 발라야 할까요?,여드름흉이랑 색소침착 연고 정보 받고 싶습니당..!!,약사님 맨날 귀여워요..수줍어하는거 심큥 ㅠ❤️
사진이 세로로 올라가면서 같이 찍은 분들 얼굴이 다 짤렸네요. 릴스만 하다가 피드에 익숙치 않은 접니다.... 죄송합니다😭,바쁜데 약사인플루언서 모임도 하는구나👍😆 대박👏,축하드려용👏👏👏 선생님 혹시 갠찮으시다면 뭐 하나 여쭙고싶어 디엠드리고싶은데 괜찮으실카용?😮,후배님. 제가 목조르는 사진 같으다 ㅎㅎㅎㅎㅎ 어제 넘 잼났으요❤️❤️❤️❤️,기운받아서 골드버튼 가자요....ㅋㅋ👏,ㅇㅓ머낫 낌짝이야 ㅋㅋㅋ😂,왜 제 사진에 태그는 위키약사에요 ㅋㅋㅋㅋ,우와 위키약사님도 직접 만난거에요??? 신기하다😍😍,어 ㅠㅠ 붓기없애는약 피드에 있었는데 안보이네요 ㅠㅠ,와 ㅠㅠ 너무 축하드려요!!! 늘 많이 배우고 있어요😊 쭉쭉 화이팅 🔥🔥🔥,많은도움받습니다~~👏👏👏👏👏👏,받을만 하죵 파이팅이요,넘 축하합니다 ~저와같이 이들에게 넘나 많은 도움을 주셨으니 전 축하의 박수로👏👏👏×100번  계속홧팅해주세요🌷,저는 언제나 받으려나 ㅎㅎ,약사님 골드 버튼 고고😆💛💛
"혹 누구는 알코올 자체 칼로리는 알콜이 체내에서 간 해독되면서 휘발 즉, 술깨면 영 칼로리라는 말을 하는데…:: 괴담이지요?",새로를 먹는 이유는 살찔까봐인것도 있지만 다음날 숙취가 훠얼씬 적다. 나같이 숙취 심한사람은 새로  추천ㅋㅋ나 광고도 아니고ㅋㅋ뭐지ㅋㅋ,좋은정보 감사합니다 약사님!! 그냥 일반소주 마시는거로.. 😌👍🏻,위스키도 똑같나요?ㅠ,술자리 요즘 안가져봐서 몰랐던 나.. 술도 제로 나왔어요 대박 어머 ㅋㅋㅋ👏👏👏,세상에..😂😂 제로슈가소주를 마신다고 설탕이 빠진게 아니였군요... 어 그렇다면... 제로콜라도...?,근데ㅜ일주일 내내 술 마시니까 몸이 막 거의 사키론가 오키로 빠져 있더라그여 안주 없이 술만 마셔서 그런가요 ㅜㅜ 몸은 맛탱이ㅜ갔는데 술 다이어투라고 해서 다들 그렇게 마니 하던데 그럼 큰일나겟조...,비타민 D 정보도 부탁드려용 ㅠㅠ 비타민 수치가 너무 낮아서 고용량 복용하라는데 시중에있는것들 무얼 먹어야 할까요 ㅠㅠ,술 먹고 무한정 들어가는 음식도 유죄,근데 정말 신기하게 제로슈가 주류는 숙취가 없어요 ㅋㅋㅋㅋㅋㅋ,히야 목소리 끝내주네요 마이크 어디서 사셨나요? ㅋㅋㅋ,똑소리가 나네용 아나운서 딕션입니당😍😍,크으으으으👏👏,@imtaengguri 약사말이맞는거게찌?😢 내가 블로그로 본 정보보다?😢,@psy_soyoung_  제로소주 소용 없네
,,,,,,,,,,,,,,
